template_id,template_name,scenario_id,scenario_category,is_mutated,num_resources,num_resource_types,has_storage,has_vm,has_nsg,has_vnet,has_keyvault,has_sql,has_webapp,count_storage,count_vm,count_nsg,count_vnet,any_public_access,all_https_only,any_weak_tls,any_http_allowed,pct_secure_boot,pct_vtpm_enabled,any_no_encryption,any_password_auth,any_open_inbound,any_open_ssh,any_open_rdp,any_ddos_disabled,all_encryption_enabled,any_diagnostics_disabled,any_no_patching,all_auto_patch,pct_managed_identity,any_no_identity,any_versioning_disabled,any_soft_delete_disabled,any_no_availability_set,all_managed_disks,any_unmanaged_disk,any_no_service_endpoints,any_broad_address_space,num_dependencies,avg_resource_degree,max_resource_degree,has_isolated_resources,max_dependency_depth,dependency_density,has_any_misconfiguration,misconfiguration_count,unique_rule_count,security_issue_count,operational_issue_count,reliability_issue_count,has_critical_issue,has_high_issue,max_severity_level,cis_compliance_pct
quickstarts/sql-database-0247/azuredeploy,azuredeploy,security_all,security,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,1,0.008,1,2,2,2,0,0,0,0,2,80
quickstarts/sql-database-0247/azuredeploy,azuredeploy,operational_all,operational,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,0.67,8,0,0,0.061,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0247/azuredeploy,azuredeploy,reliability_all,reliability,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0.83,10,1,4,0.076,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0247/azuredeploy,azuredeploy,security_operational,combined,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0.83,10,1,0,0.076,1,6,6,5,1,0,0,1,3,40
quickstarts/sql-database-0247/azuredeploy,azuredeploy,security_reliability,combined,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,1,0,4,0.008,1,2,2,1,0,1,0,0,2,80
quickstarts/sql-database-0247/azuredeploy,azuredeploy,operational_reliability,combined,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0.67,8,0,5,0.061,1,3,3,0,1,2,0,1,3,70
quickstarts/sql-database-0247/azuredeploy,azuredeploy,all_mutations,combined,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0.42,5,1,3,0.038,0,0,0,0,0,0,0,0,0,100.0
quickstarts/api-management-0248/azuredeploy,azuredeploy,baseline,control,0,4,4,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0.5,2,1,3,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/api-management-0248/azuredeploy,azuredeploy,security_high,security,1,4,4,1,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.5,2,1,2,0.167,1,2,2,2,0,0,0,0,2,80
quickstarts/api-management-0248/azuredeploy,azuredeploy,security_medium,security,1,4,4,1,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.75,3,1,0,0.25,1,5,5,5,0,0,0,1,3,50
quickstarts/api-management-0248/azuredeploy,azuredeploy,operational_high,operational,1,4,4,1,0,0,1,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1,3,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/api-management-0248/azuredeploy,azuredeploy,operational_medium,operational,1,4,4,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0.25,1,1,0,0.083,1,2,2,0,2,0,0,0,2,80
quickstarts/api-management-0248/azuredeploy,azuredeploy,reliability_high,reliability,1,4,4,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.25,1,0,4,0.083,1,1,1,0,0,1,0,0,2,90
quickstarts/api-management-0248/azuredeploy,azuredeploy,reliability_medium,reliability,1,4,4,1,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0.75,3,1,0,0.25,1,1,1,0,0,1,0,0,2,90
quickstarts/api-management-0248/azuredeploy,azuredeploy,security_all,security,1,4,4,1,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,3,0.0,1,3,3,3,0,0,0,1,3,70
quickstarts/api-management-0248/azuredeploy,azuredeploy,operational_all,operational,1,4,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3,0.75,3,1,2,0.25,1,2,2,0,2,0,0,0,2,80
quickstarts/api-management-0248/azuredeploy,azuredeploy,reliability_all,reliability,1,4,4,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0.5,2,1,0,0.167,1,2,2,0,0,2,0,0,2,80
quickstarts/api-management-0248/azuredeploy,azuredeploy,security_operational,combined,1,4,4,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,3,0.0,1,6,6,3,3,0,0,1,3,40
quickstarts/api-management-0248/azuredeploy,azuredeploy,security_reliability,combined,1,4,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,4,0.0,1,6,6,4,0,2,0,1,3,40
quickstarts/api-management-0248/azuredeploy,azuredeploy,operational_reliability,combined,1,4,4,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,1,0,2,0.083,0,0,0,0,0,0,0,0,0,100.0
quickstarts/api-management-0248/azuredeploy,azuredeploy,all_mutations,combined,1,4,4,1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,1,1,4,0.083,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0249/azuredeploy,azuredeploy,baseline,control,0,6,6,1,0,0,1,1,1,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0249/azuredeploy,azuredeploy,security_high,security,1,6,6,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.33,2,1,0,0.067,1,4,4,4,0,0,0,1,3,60
quickstarts/sql-database-0249/azuredeploy,azuredeploy,security_medium,security,1,6,6,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.33,2,0,5,0.067,1,2,2,2,0,0,0,0,2,80
quickstarts/sql-database-0249/azuredeploy,azuredeploy,operational_high,operational,1,6,6,1,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.17,1,0,5,0.033,1,1,1,0,1,0,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,operational_medium,operational,1,6,6,1,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0.83,5,0,2,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0249/azuredeploy,azuredeploy,reliability_high,reliability,1,6,6,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0.5,3,1,4,0.1,1,1,1,0,0,1,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,reliability_medium,reliability,1,6,6,1,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,2,0.0,1,1,1,0,0,1,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,security_all,security,1,6,6,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.83,5,1,3,0.167,1,2,2,2,0,0,0,0,2,80
quickstarts/sql-database-0249/azuredeploy,azuredeploy,operational_all,operational,1,6,6,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0.83,5,1,3,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/sql-database-0249/azuredeploy,azuredeploy,reliability_all,reliability,1,6,6,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0.33,2,1,4,0.067,1,1,1,0,0,1,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,security_operational,combined,1,6,6,1,0,0,1,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0.83,5,0,1,0.167,1,7,7,4,3,0,0,1,3,30
quickstarts/sql-database-0249/azuredeploy,azuredeploy,security_reliability,combined,1,6,6,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0.83,5,1,4,0.167,1,1,1,1,0,0,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,operational_reliability,combined,1,6,6,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0.83,5,1,2,0.167,1,1,1,0,1,0,0,0,2,90
quickstarts/sql-database-0249/azuredeploy,azuredeploy,all_mutations,combined,1,6,6,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,5,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/container-instance-0250/azuredeploy,azuredeploy,baseline,control,0,10,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.88,0.96,0,0,0,0,0,0,1,0,0,1,0.85,0,0,0,0,1,0,0,0,2,0.2,2,0,0,0.022,0,0,0,0,0,0,0,0,0,100.0
quickstarts/container-instance-0250/azuredeploy,azuredeploy,security_high,security,1,10,6,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0.27,0.47,1,1,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0,0,9,0.9,9,0,2,0.1,1,4,4,4,0,0,0,1,3,60
quickstarts/container-instance-0250/azuredeploy,azuredeploy,security_medium,security,1,10,6,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0.54,0.21,0,0,0,0,0,0,0,0,0,1,0.84,0,0,0,0,1,0,0,0,1,0.1,1,1,4,0.011,1,1,1,1,0,0,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,operational_high,operational,1,10,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95,0.98,0,0,0,0,0,0,1,1,1,0,0.4,0,0,0,0,1,0,0,0,1,0.1,1,0,2,0.011,1,2,2,0,2,0,0,0,2,80
quickstarts/container-instance-0250/azuredeploy,azuredeploy,operational_medium,operational,1,10,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95,0.99,0,0,0,0,0,0,1,1,0,1,0.34,0,0,0,0,1,0,0,0,5,0.5,5,0,0,0.056,1,1,1,0,1,0,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,reliability_high,reliability,1,10,6,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.83,0.88,0,0,0,0,0,0,1,0,0,1,0.93,0,0,0,0,0,1,0,0,7,0.7,7,0,1,0.078,1,1,1,0,0,1,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,reliability_medium,reliability,1,10,6,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0.84,0.81,0,0,0,0,0,0,1,1,0,1,0.81,0,0,0,0,0,1,0,0,9,0.9,9,0,1,0.1,1,1,1,0,0,1,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,security_all,security,1,10,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.49,0.55,0,0,0,0,0,0,0,0,0,1,0.86,0,0,0,0,1,0,0,0,8,0.8,8,1,3,0.089,1,1,1,1,0,0,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,operational_all,operational,1,10,6,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0.96,0.85,0,0,0,0,0,0,1,0,0,1,0.24,0,0,0,0,1,0,0,0,1,0.1,1,0,0,0.011,0,0,0,0,0,0,0,0,0,100.0
quickstarts/container-instance-0250/azuredeploy,azuredeploy,reliability_all,reliability,1,10,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.83,0.96,0,0,0,0,0,0,1,0,0,1,0.71,0,0,0,1,1,0,0,0,3,0.3,3,0,5,0.033,1,1,1,0,0,1,0,0,2,90
quickstarts/container-instance-0250/azuredeploy,azuredeploy,security_operational,combined,1,10,6,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.92,0.99,0,0,0,0,0,0,1,1,0,1,0.99,0,0,0,0,1,0,0,0,2,0.2,2,1,5,0.022,1,3,3,3,0,0,0,1,3,70
quickstarts/container-instance-0250/azuredeploy,azuredeploy,security_reliability,combined,1,10,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.89,0.98,0,0,0,0,0,0,1,0,0,1,0.85,0,0,0,0,1,0,0,0,5,0.5,5,0,2,0.056,1,5,5,3,0,2,0,1,3,50
quickstarts/container-instance-0250/azuredeploy,azuredeploy,operational_reliability,combined,1,10,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.87,0.83,0,0,0,0,0,0,1,0,0,1,0.87,0,0,0,0,1,0,0,0,9,0.9,9,0,1,0.1,1,3,3,0,1,2,0,1,3,70
quickstarts/container-instance-0250/azuredeploy,azuredeploy,all_mutations,combined,1,10,6,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.91,0.87,0,0,0,0,0,0,1,1,0,1,0.77,0,0,0,0,1,0,0,0,9,0.9,9,1,1,0.1,0,0,0,0,0,0,0,0,0,100.0
quickstarts/service-bus-0251/azuredeploy,azuredeploy,baseline,control,0,5,2,1,1,1,1,1,0,1,0,1,0,2,0,1,0,0,0.85,0.94,0,0,0,0,0,0,1,0,0,1,0.89,0,0,0,0,1,0,0,0,1,0.2,1,0,0,0.05,0,0,0,0,0,0,0,0,0,100.0
quickstarts/service-bus-0251/azuredeploy,azuredeploy,security_high,security,1,5,2,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0.19,0.09,0,0,1,0,0,1,0,1,0,1,0.91,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1,5,5,5,0,0,0,1,3,50
quickstarts/service-bus-0251/azuredeploy,azuredeploy,security_medium,security,1,5,2,1,1,1,1,1,0,1,2,0,2,0,1,0,0,1,0.2,0.16,1,1,0,0,0,1,0,0,0,1,0.82,0,0,0,0,1,0,0,0,1,0.2,1,0,3,0.05,1,7,7,7,0,0,0,1,3,30
quickstarts/service-bus-0251/azuredeploy,azuredeploy,operational_high,operational,1,5,2,1,1,1,1,1,0,1,2,2,0,1,0,1,0,0,1.0,0.84,0,0,0,0,0,0,1,0,0,1,0.1,0,0,1,0,1,0,0,0,3,0.6,3,0,2,0.15,1,1,1,0,1,0,0,0,2,90
quickstarts/service-bus-0251/azuredeploy,azuredeploy,operational_medium,operational,1,5,2,1,1,1,1,1,0,1,2,3,2,2,0,1,0,0,0.96,0.83,0,0,0,0,0,0,1,0,0,1,0.48,0,1,1,0,1,0,0,0,4,0.8,4,0,1,0.2,1,2,2,0,2,0,0,0,2,80
quickstarts/service-bus-0251/azuredeploy,azuredeploy,reliability_high,reliability,1,5,2,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0.82,0.88,0,0,0,0,0,0,1,1,0,1,0.92,0,0,0,1,1,0,0,0,2,0.4,2,1,2,0.1,1,1,1,0,0,1,0,0,2,90
quickstarts/service-bus-0251/azuredeploy,azuredeploy,reliability_medium,reliability,1,5,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0.86,0.87,0,0,0,0,0,0,1,1,0,1,0.82,0,0,0,0,1,0,1,0,3,0.6,3,0,4,0.15,1,1,1,0,0,1,0,0,2,90
quickstarts/service-bus-0251/azuredeploy,azuredeploy,security_all,security,1,5,2,1,1,1,1,1,0,1,1,3,0,1,1,1,1,0,0.06,0.42,1,1,0,0,1,0,0,0,0,1,0.88,0,0,0,0,1,0,0,0,4,0.8,4,1,3,0.2,1,7,7,7,0,0,0,1,3,30
quickstarts/service-bus-0251/azuredeploy,azuredeploy,operational_all,operational,1,5,2,1,1,1,1,1,0,1,2,0,2,0,0,1,0,0,0.94,0.94,0,0,0,0,0,0,1,1,1,0,0.35,1,0,1,0,1,0,0,0,1,0.2,1,0,4,0.05,1,4,4,0,4,0,0,1,3,60
quickstarts/service-bus-0251/azuredeploy,azuredeploy,reliability_all,reliability,1,5,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.8,0.82,0,0,0,0,0,0,1,0,0,1,0.84,0,0,0,0,0,1,0,1,4,0.8,4,1,5,0.2,1,2,2,0,0,2,0,0,2,80
quickstarts/service-bus-0251/azuredeploy,azuredeploy,security_operational,combined,1,5,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0.92,0.99,0,0,0,0,0,0,1,0,0,1,0.84,0,0,0,0,1,0,0,0,0,0.0,0,1,4,0.0,1,5,5,4,1,0,0,1,3,50
quickstarts/service-bus-0251/azuredeploy,azuredeploy,security_reliability,combined,1,5,2,1,1,1,1,1,0,1,2,0,2,2,0,1,0,0,0.81,0.96,0,0,0,0,0,0,1,1,0,1,0.77,0,0,0,0,1,0,0,0,2,0.4,2,0,2,0.1,1,5,5,5,0,0,0,1,3,50
quickstarts/service-bus-0251/azuredeploy,azuredeploy,operational_reliability,combined,1,5,2,1,1,1,1,1,0,1,1,2,2,2,0,1,0,0,0.91,0.82,0,0,0,0,0,0,1,1,0,1,0.89,0,0,0,0,1,0,0,0,3,0.6,3,1,4,0.15,0,0,0,0,0,0,0,0,0,100.0
quickstarts/service-bus-0251/azuredeploy,azuredeploy,all_mutations,combined,1,5,2,1,1,1,1,1,0,1,1,2,0,2,0,1,0,0,1.0,0.96,0,0,0,0,0,0,1,0,0,1,0.9,0,0,0,0,1,0,0,0,1,0.2,1,0,4,0.05,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,baseline,control,0,4,4,1,1,1,0,0,0,1,2,3,2,0,0,1,0,0,0.83,0.91,0,0,0,0,0,0,1,0,0,1,0.99,0,0,0,0,1,0,0,0,0,0.0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,security_high,security,1,4,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.23,0.32,0,0,0,0,0,0,0,1,0,1,0.91,0,0,0,0,1,0,0,0,2,0.5,2,1,4,0.167,1,3,3,3,0,0,0,1,3,70
quickstarts/storage-account-0252/azuredeploy,azuredeploy,security_medium,security,1,4,4,1,1,1,0,0,0,1,0,2,2,0,0,1,1,0,0.1,0.43,1,1,0,1,1,0,0,1,0,1,0.78,0,0,0,0,1,0,0,0,1,0.25,1,0,0,0.083,1,7,7,7,0,0,0,1,3,30
quickstarts/storage-account-0252/azuredeploy,azuredeploy,operational_high,operational,1,4,4,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0.91,0.88,0,0,0,0,0,0,1,0,0,1,0.01,0,0,0,0,1,0,0,0,2,0.5,2,0,2,0.167,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,operational_medium,operational,1,4,4,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0.92,1.0,0,0,0,0,0,0,1,0,0,1,0.44,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,reliability_high,reliability,1,4,4,1,1,1,0,0,0,1,2,3,0,0,0,1,0,0,0.83,0.87,0,0,0,0,0,0,1,0,0,1,0.79,0,0,0,0,1,0,0,0,1,0.25,1,0,1,0.083,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,reliability_medium,reliability,1,4,4,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0.93,0.85,0,0,0,0,0,0,1,0,0,1,0.71,0,0,0,0,1,0,0,0,3,0.75,3,0,2,0.25,0,0,0,0,0,0,0,0,0,100.0
quickstarts/storage-account-0252/azuredeploy,azuredeploy,security_all,security,1,4,4,1,1,1,0,0,0,1,1,1,2,0,1,1,1,0,0.15,0.16,1,1,0,1,1,0,0,0,0,1,0.96,0,0,0,0,1,0,0,0,3,0.75,3,1,4,0.25,1,8,8,8,0,0,0,1,3,20
quickstarts/storage-account-0252/azuredeploy,azuredeploy,operational_all,operational,1,4,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.88,0.97,0,0,0,0,0,0,1,1,1,0,0.05,1,0,1,0,1,0,0,0,1,0.25,1,1,3,0.083,1,4,4,0,4,0,0,1,3,60
quickstarts/storage-account-0252/azuredeploy,azuredeploy,reliability_all,reliability,1,4,4,1,1,1,0,0,0,1,1,0,2,0,0,1,0,0,0.96,0.93,0,0,0,0,0,0,1,1,0,1,0.93,0,0,0,0,0,1,0,0,0,0.0,0,1,3,0.0,1,1,1,0,0,1,0,0,2,90
quickstarts/storage-account-0252/azuredeploy,azuredeploy,security_operational,combined,1,4,4,1,1,1,0,0,0,1,1,0,2,0,0,1,0,0,0.96,0.98,0,0,0,0,0,0,1,0,0,1,0.92,0,0,0,0,1,0,0,0,2,0.5,2,1,3,0.167,1,6,6,3,3,0,0,1,3,40
quickstarts/storage-account-0252/azuredeploy,azuredeploy,security_reliability,combined,1,4,4,1,1,1,0,0,0,1,1,1,2,0,0,1,0,0,0.9,0.97,0,0,0,0,0,0,1,0,0,1,0.81,0,0,0,0,1,0,0,0,0,0.0,0,0,3,0.0,1,7,7,5,0,2,0,1,3,30
quickstarts/storage-account-0252/azuredeploy,azuredeploy,operational_reliability,combined,1,4,4,1,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0.83,0.96,0,0,0,0,0,0,1,1,0,1,0.78,0,0,0,0,1,0,0,0,3,0.75,3,1,0,0.25,1,4,4,0,2,2,0,1,3,60
quickstarts/storage-account-0252/azuredeploy,azuredeploy,all_mutations,combined,1,4,4,1,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0.92,0.85,0,0,0,0,0,0,1,0,0,1,0.97,0,0,0,0,1,0,0,0,1,0.25,1,0,3,0.083,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,baseline,control,0,8,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0.88,7,0,2,0.125,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,security_high,security,1,8,6,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.38,3,1,4,0.054,1,3,3,3,0,0,0,1,3,70
quickstarts/app-service-0253/azuredeploy,azuredeploy,security_medium,security,1,8,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.12,1,1,0,0.018,1,3,3,3,0,0,0,1,3,70
quickstarts/app-service-0253/azuredeploy,azuredeploy,operational_high,operational,1,8,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0.62,5,1,5,0.089,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,operational_medium,operational,1,8,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6,0.75,6,0,3,0.107,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,reliability_high,reliability,1,8,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6,0.75,6,0,2,0.107,1,2,2,0,0,2,0,0,2,80
quickstarts/app-service-0253/azuredeploy,azuredeploy,reliability_medium,reliability,1,8,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0.75,6,0,3,0.107,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,security_all,security,1,8,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.25,2,0,0,0.036,1,3,3,3,0,0,0,1,3,70
quickstarts/app-service-0253/azuredeploy,azuredeploy,operational_all,operational,1,8,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1,5,0.0,0,0,0,0,0,0,0,0,0,100.0
quickstarts/app-service-0253/azuredeploy,azuredeploy,reliability_all,reliability,1,8,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,1,0.0,1,1,1,0,0,1,0,0,2,90
quickstarts/app-service-0253/azuredeploy,azuredeploy,security_operational,combined,1,8,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0.38,3,0,1,0.054,1,5,5,2,3,0,0,1,3,50
