resource_id,resource_type,is_mutated,mutation_id,mutation_severity,has_misconfiguration,label_count,labels,source_template,allowBlobPublicAccess,supportsHttpsTrafficOnly,minimumTlsVersion,allowSharedKeyAccess,publicNetworkAccess,encryption_services_blob_enabled,encryption_services_file_enabled,networkAcls_defaultAction,enablePurgeProtection,enableSoftDelete,enableRbacAuthorization,softDeleteRetentionInDays,enableDdosProtection,securityRules,osProfile_linuxConfiguration_disablePasswordAuthentication,storageProfile_osDisk_encryptionSettings_enabled,diagnosticsProfile_bootDiagnostics_enabled,httpsOnly,siteConfig_minTlsVersion,siteConfig_http20Enabled,location,sku_name,sku_tier,kind
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_soft_delete,Microsoft.Storage/storageAccounts,1,storage_no_soft_delete,medium,1,2,"CIS_3.10,Storage_NoSoftDelete",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,980.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_allow_shared_key,Microsoft.Storage/storageAccounts,1,storage_allow_shared_key,medium,1,1,Storage_SharedKeyAccess,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,1.0,,,,,,,,,,,,,,,,,467.0,980.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_infrastructure_encryption,Microsoft.Storage/storageAccounts,1,storage_no_infrastructure_encryption,medium,1,1,Storage_NoInfraEncryption,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,980.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_cross_tenant_replication,Microsoft.Storage/storageAccounts,1,storage_cross_tenant_replication,low,1,1,Storage_CrossTenantReplication,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,980.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_public_blob_access,Microsoft.Storage/storageAccounts,1,storage_public_blob_access,high,1,2,"CIS_3.7,Storage_PublicAccess",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,1.0,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_weak_tls,Microsoft.Storage/storageAccounts,1,storage_weak_tls,medium,1,2,"CIS_3.8,Storage_WeakTLS",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,1.0,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_http_allowed,Microsoft.Storage/storageAccounts,1,storage_http_allowed,high,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,0.0,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_open_firewall,Microsoft.Storage/storageAccounts,1,storage_open_firewall,high,1,2,"CIS_3.6,Storage_FirewallOpen",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,1.0,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_insecure_transfer,Microsoft.Storage/storageAccounts,1,storage_insecure_transfer,critical,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,0.0,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_blob_versioning,Microsoft.Storage/storageAccounts,1,storage_no_blob_versioning,low,1,1,Storage_NoVersioning,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_soft_delete,Microsoft.Storage/storageAccounts,1,storage_no_soft_delete,medium,1,2,"CIS_3.10,Storage_NoSoftDelete",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_allow_shared_key,Microsoft.Storage/storageAccounts,1,storage_allow_shared_key,medium,1,1,Storage_SharedKeyAccess,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,1.0,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_infrastructure_encryption,Microsoft.Storage/storageAccounts,1,storage_no_infrastructure_encryption,medium,1,1,Storage_NoInfraEncryption,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_cross_tenant_replication,Microsoft.Storage/storageAccounts,1,storage_cross_tenant_replication,low,1,1,Storage_CrossTenantReplication,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_public_blob_access,Microsoft.Storage/storageAccounts,1,storage_public_blob_access,high,1,2,"CIS_3.7,Storage_PublicAccess",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,1.0,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_weak_tls,Microsoft.Storage/storageAccounts,1,storage_weak_tls,medium,1,2,"CIS_3.8,Storage_WeakTLS",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,1.0,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_http_allowed,Microsoft.Storage/storageAccounts,1,storage_http_allowed,high,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,0.0,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_open_firewall,Microsoft.Storage/storageAccounts,1,storage_open_firewall,high,1,2,"CIS_3.6,Storage_FirewallOpen",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,1.0,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_insecure_transfer,Microsoft.Storage/storageAccounts,1,storage_insecure_transfer,critical,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,0.0,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_blob_versioning,Microsoft.Storage/storageAccounts,1,storage_no_blob_versioning,low,1,1,Storage_NoVersioning,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_soft_delete,Microsoft.Storage/storageAccounts,1,storage_no_soft_delete,medium,1,2,"CIS_3.10,Storage_NoSoftDelete",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_allow_shared_key,Microsoft.Storage/storageAccounts,1,storage_allow_shared_key,medium,1,1,Storage_SharedKeyAccess,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,1.0,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_infrastructure_encryption,Microsoft.Storage/storageAccounts,1,storage_no_infrastructure_encryption,medium,1,1,Storage_NoInfraEncryption,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_cross_tenant_replication,Microsoft.Storage/storageAccounts,1,storage_cross_tenant_replication,low,1,1,Storage_CrossTenantReplication,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_public_blob_access,Microsoft.Storage/storageAccounts,1,storage_public_blob_access,high,1,2,"CIS_3.7,Storage_PublicAccess",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,1.0,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_weak_tls,Microsoft.Storage/storageAccounts,1,storage_weak_tls,medium,1,2,"CIS_3.8,Storage_WeakTLS",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_http_allowed,Microsoft.Storage/storageAccounts,1,storage_http_allowed,high,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,0.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_open_firewall,Microsoft.Storage/storageAccounts,1,storage_open_firewall,high,1,2,"CIS_3.6,Storage_FirewallOpen",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,1.0,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_insecure_transfer,Microsoft.Storage/storageAccounts,1,storage_insecure_transfer,critical,1,2,"CIS_3.1,Storage_HTTPAllowed",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,0.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_blob_versioning,Microsoft.Storage/storageAccounts,1,storage_no_blob_versioning,low,1,1,Storage_NoVersioning,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_soft_delete,Microsoft.Storage/storageAccounts,1,storage_no_soft_delete,medium,1,2,"CIS_3.10,Storage_NoSoftDelete",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_allow_shared_key,Microsoft.Storage/storageAccounts,1,storage_allow_shared_key,medium,1,1,Storage_SharedKeyAccess,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,1.0,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_no_infrastructure_encryption,Microsoft.Storage/storageAccounts,1,storage_no_infrastructure_encryption,medium,1,1,Storage_NoInfraEncryption,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')]#storage_cross_tenant_replication,Microsoft.Storage/storageAccounts,1,storage_cross_tenant_replication,low,1,1,Storage_CrossTenantReplication,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_no_purge_protection,Microsoft.KeyVault/vaults,1,kv_no_purge_protection,high,1,3,"CIS_8.4,KeyVault_NoHSM,KeyVault_NoPurgeProtection",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,0.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_no_soft_delete,Microsoft.KeyVault/vaults,1,kv_no_soft_delete,high,1,3,"CIS_8.5,KeyVault_NoHSM,KeyVault_NoSoftDelete",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,0.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_public_network_access,Microsoft.KeyVault/vaults,1,kv_public_network_access,critical,1,3,"CIS_8.6,KeyVault_NoHSM,KeyVault_PublicAccess",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_no_rbac,Microsoft.KeyVault/vaults,1,kv_no_rbac,medium,1,3,"CIS_8.7,KeyVault_NoHSM,KeyVault_NoRBAC",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_permissive_access,Microsoft.KeyVault/vaults,1,kv_permissive_access,critical,1,1,KeyVault_NoHSM,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_no_logging,Microsoft.KeyVault/vaults,1,kv_no_logging,medium,1,1,KeyVault_NoHSM,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_short_retention,Microsoft.KeyVault/vaults,1,kv_short_retention,low,1,2,"KeyVault_NoHSM,KeyVault_ShortRetention",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,,7.0,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_services_bypass,Microsoft.KeyVault/vaults,1,kv_services_bypass,medium,1,2,"KeyVault_NoHSM,KeyVault_ServicesBypass",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_no_private_endpoint,Microsoft.KeyVault/vaults,1,kv_no_private_endpoint,high,1,3,"CIS_8.6,KeyVault_NoHSM,KeyVault_PublicAccess",templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')]#kv_standard_sku,Microsoft.KeyVault/vaults,1,kv_standard_sku,low,1,1,KeyVault_NoHSM,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,,,,,,,,,,,467.0,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-sftp/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,899.0,,232.0
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/blobServices/containers/[format('{0}/default/{1}', parameters('storageAccountName'), parameters('homeDirectory'))]",Microsoft.Storage/storageAccounts/blobServices/containers,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-sftp/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/localUsers/[format('{0}/{1}', parameters('storageAccountName'), parameters('userName'))]",Microsoft.Storage/storageAccounts/localUsers,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-sftp/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/blobServices/[format('{0}/{1}', parameters('storageAccountName'), 'default')]",Microsoft.Storage/storageAccounts/blobServices,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/blobServices/containers/[format('{0}/{1}/{2}', parameters('storageAccountName'), 'default', format('{0}{1}', parameters('containerPrefix'), range(0, parameters('numberOfContainers'))[copyIndex()]))]",Microsoft.Storage/storageAccounts/blobServices/containers,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/blobServices/[format('{0}/{1}', parameters('storageAccountName'), 'default')]",Microsoft.Storage/storageAccounts/blobServices,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/blobServices/containers/[format('{0}/{1}/{2}', parameters('storageAccountName'), 'default', parameters('containerName'))]",Microsoft.Storage/storageAccounts/blobServices/containers,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-container/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-account-service-encryption-create/main.bicep,,,,,,39.0,,,,,,,,,,,,,,,467.0,899.0,,908.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-account-create/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,899.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-static-website/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,256.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.ManagedIdentity/userAssignedIdentities/DeploymentScript,Microsoft.ManagedIdentity/userAssignedIdentities,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-static-website/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,,,
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Authorization/roleAssignments/[guid(resourceGroup().id, resourceId('Microsoft.ManagedIdentity/userAssignedIdentities', 'DeploymentScript'), subscriptionResourceId('Microsoft.Authorization/roleDefinitions', '17d1049b-9a84-46fb-8f53-869881c3d3ab'))]",Microsoft.Authorization/roleAssignments,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-static-website/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Resources/deploymentScripts/deploymentScript,Microsoft.Resources/deploymentScripts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-static-website/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,,,314.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,980.0,,232.0
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Security/advancedThreatProtectionSettings/current,Microsoft.Security/advancedThreatProtectionSettings,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-advanced-threat-protection-create/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/fileServices/shares/[format('{0}/default/{1}{2}', parameters('storageAccountName'), parameters('sharePrefix'), range(0, parameters('shareCopy'))[copyIndex()])]",Microsoft.Storage/storageAccounts/fileServices/shares,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-multi-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,467.0,462.0,,232.0
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/fileServices/shares/[format('{0}/default/{1}', parameters('storageAccountName'), parameters('fileShareName'))]",Microsoft.Storage/storageAccounts/fileServices/shares,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-file-share/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/[parameters('keyVaultName')],Microsoft.KeyVault/vaults,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,1.0,1.0,,,,,,,,,,,467.0,,,
"/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.KeyVault/vaults/keys/[format('{0}/{1}', parameters('keyVaultName'), parameters('keyVaultKeyName'))]",Microsoft.KeyVault/vaults/keys,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,,,,,,,,,,,,,,,,,,,,,,,
/subscriptions/template-sim/resourceGroups/template-rg/providers/Microsoft.Storage/storageAccounts/[parameters('storageAccountName')],Microsoft.Storage/storageAccounts,0,,,0,0,,templates/azure-quickstart-templates/quickstarts/microsoft.storage/storage-blob-encryption-with-cmk/main.bicep,,1.0,1.2,,,1.0,,,,,,,,,,,,,,,467.0,462.0,,232.0
